# ALEPH 1994 run list, built 2026-09-18 by build_run_list.py
# database: aleph.db (ALEPH run database, SQLite); event-class counts: class_counts_raw_1994.json (count_event_classes.py)
# selection: VDET, ITC, TPC = P and no subsystem D; our veto 57 runs; truncated counters: class16 / n_z0 > 1.1
# lepton-pair monitor (class 15): 6.1201 per nb^-1 on 1215 PERF runs 1994-07-01..1994-09-30, 28.27 pb^-1 SICAL
# fill factor = lepton-pair / SICAL luminosity of the fill's clean runs; fill_rescaled = 1 when |factor - 1| > 0.05 and > 4.0 sigma
# luminosities in nb^-1; the luminosity policy is applied by src/run_list.py
run,fill,date,ecm_gev,run_quality,vdet,itc,tpc,ecal,hcal,sical,lcal,trigger,daq,run_coord,n_events,n_z0,n_bhabha,lumi_sical_nb,lumi_status,class15,class16,truncated,reason,selected,fill_factor,fill_factor_err,fill_rescaled,lumi_leptonpair_nb
25836,2072,1994-05-18,91.229,MAYB,P,P,M,M,M,M,M,P,P,P,7408,286,,,Unkn,65,302,0,flags,0,1.0000,0.0000,0,10.621
25838,2072,1994-05-18,91.23,MAYB,P,P,M,M,M,M,M,P,P,P,6653,251,,,Unkn,57,250,0,flags,0,1.0000,0.0000,0,9.314
25839,2072,1994-05-18,91.23,MAYB,P,P,M,M,M,M,M,P,P,P,4605,185,,,Unkn,36,185,0,flags,0,1.0000,0.0000,0,5.882
25840,2072,1994-05-18,91.23,MAYB,P,P,M,M,M,M,M,P,P,P,6854,420,,,Unkn,83,420,0,flags,0,1.0000,0.0000,0,13.562
25841,2072,1994-05-18,91.23,MAYB,P,P,M,M,M,M,M,P,P,P,6512,420,,,Unkn,102,475,0,flags,0,1.0000,0.0000,0,16.666
25842,2072,1994-05-18,91.23,MAYB,P,P,M,M,M,M,M,P,P,P,6278,485,,,Unkn,100,486,0,flags,0,1.0000,0.0000,0,16.340
25843,2072,1994-05-18,91.23,MAYB,P,P,M,M,M,M,M,P,P,P,6525,470,,,Unkn,99,470,0,flags,0,1.0000,0.0000,0,16.176
25845,2072,1994-05-18,91.23,MAYB,P,P,M,M,M,M,M,P,P,P,6386,486,,,Unkn,113,486,0,flags,0,1.0000,0.0000,0,18.464
25846,2072,1994-05-18,91.23,MAYB,P,P,M,M,M,M,M,P,P,P,6121,517,,,Unkn,99,516,0,flags,0,1.0000,0.0000,0,16.176
25847,2072,1994-05-18,91.23,MAYB,P,P,M,M,M,M,M,P,P,P,5997,528,,,Unkn,119,527,0,flags,0,1.0000,0.0000,0,19.444
25848,2072,1994-05-18,91.229,MAYB,P,P,M,M,M,M,M,P,P,P,6266,503,,,Unkn,116,503,0,flags,0,1.0000,0.0000,0,18.954
25849,2072,1994-05-18,91.229,MAYB,P,P,M,M,M,M,M,P,P,P,6064,548,,,Unkn,107,548,0,flags,0,1.0000,0.0000,0,17.483
25850,2072,1994-05-18,91.228,MAYB,P,P,M,M,M,M,M,P,P,P,6090,544,,,Unkn,102,544,0,flags,0,1.0000,0.0000,0,16.666
25851,2072,1994-05-18,91.227,MAYB,P,P,M,M,M,M,M,P,P,P,6003,546,,,Unkn,113,546,0,flags,0,1.0000,0.0000,0,18.464
25852,2072,1994-05-18,91.227,MAYB,P,P,M,M,M,M,M,P,P,P,5692,583,,,Unkn,120,584,0,flags,0,1.0000,0.0000,0,19.608
25853,2072,1994-05-18,91.227,MAYB,P,P,M,M,M,M,M,P,P,P,5794,563,,,Unkn,123,563,0,flags,0,1.0000,0.0000,0,20.098
25854,2072,1994-05-18,91.227,MAYB,P,P,M,M,M,M,M,P,P,P,2366,231,,,Unkn,61,231,0,flags,0,1.0000,0.0000,0,9.967
25878,2074,1994-05-19,91.209,MAYB,P,P,M,M,M,M,M,P,P,P,8664,414,,,Unkn,95,415,0,flags,0,1.0000,0.0000,0,15.523
25879,2074,1994-05-19,91.209,MAYB,P,P,M,M,M,M,M,P,P,P,8308,420,,,Unkn,91,419,0,flags,0,1.0000,0.0000,0,14.869
25880,2074,1994-05-19,91.209,MAYB,P,P,M,M,M,M,M,P,P,P,8181,402,,,Unkn,88,402,0,flags,0,1.0000,0.0000,0,14.379
25881,2074,1994-05-19,91.209,MAYB,P,P,M,M,M,M,M,P,P,P,7989,441,,,Unkn,84,439,0,flags,0,1.0000,0.0000,0,13.725
25882,2074,1994-05-19,91.209,MAYB,P,P,M,M,M,M,M,P,P,P,7962,435,,,Unkn,97,433,0,flags,0,1.0000,0.0000,0,15.849
25883,2074,1994-05-19,91.209,MAYB,P,P,M,M,M,M,P,P,P,P,7992,368,,,Unkn,91,458,0,flags,0,1.0000,0.0000,0,14.869
25884,2074,1994-05-19,91.21,MAYB,P,P,M,M,M,M,P,P,P,P,7786,450,,,Unkn,98,450,0,flags,0,1.0000,0.0000,0,16.013
25885,2074,1994-05-19,91.21,MAYB,P,P,M,M,M,M,P,P,P,P,7820,466,,,Unkn,100,467,0,flags,0,1.0000,0.0000,0,16.340
25886,2074,1994-05-19,91.212,MAYB,P,P,M,M,M,M,P,P,P,P,7310,512,,,Unkn,96,513,0,flags,0,1.0000,0.0000,0,15.686
25887,2074,1994-05-19,91.213,MAYB,P,P,M,M,M,M,P,P,P,P,7278,468,,,Unkn,102,469,0,flags,0,1.0000,0.0000,0,16.666
25888,2074,1994-05-19,91.218,MAYB,P,P,M,M,M,M,P,P,P,P,6883,555,,,Unkn,120,555,0,flags,0,1.0000,0.0000,0,19.608
25889,2074,1994-05-19,91.221,MAYB,P,P,M,M,M,M,P,P,P,P,6808,570,,,Unkn,110,569,0,flags,0,1.0000,0.0000,0,17.974
25890,2074,1994-05-20,91.222,MAYB,P,P,M,M,M,M,P,P,P,P,4480,383,,,Unkn,63,383,0,flags,0,1.0000,0.0000,0,10.294
25907,2078,1994-05-20,91.207,MAYB,M,P,M,P,M,M,P,P,P,P,11585,377,,,Unkn,83,377,0,flags,0,1.0000,0.0000,0,13.562
25908,2078,1994-05-20,91.207,MAYB,M,P,M,P,M,M,P,P,P,P,9970,373,,,Unkn,91,373,0,flags,0,1.0000,0.0000,0,14.869
25909,2078,1994-05-20,91.208,MAYB,P,P,M,P,M,M,P,P,P,P,9003,368,,,Unkn,69,368,0,flags,0,1.0000,0.0000,0,11.274
25910,2078,1994-05-20,91.208,MAYB,P,P,M,P,M,M,P,P,P,P,8359,374,,,Unkn,83,373,0,flags,0,1.0000,0.0000,0,13.562
25911,2078,1994-05-20,91.208,MAYB,P,P,M,P,M,M,P,P,P,P,8306,412,,,Unkn,109,412,0,flags,0,1.0000,0.0000,0,17.810
25912,2078,1994-05-20,91.208,MAYB,P,P,M,P,M,M,P,P,P,P,8554,357,,,Unkn,87,358,0,flags,0,1.0000,0.0000,0,14.216
25913,2078,1994-05-20,91.209,MAYB,P,P,M,P,M,M,P,P,P,P,8239,436,,,Unkn,91,436,0,flags,0,1.0000,0.0000,0,14.869
25914,2078,1994-05-20,91.209,MAYB,P,P,M,P,M,M,P,P,P,P,7803,471,,,Unkn,88,471,0,flags,0,1.0000,0.0000,0,14.379
25915,2078,1994-05-20,91.209,MAYB,P,P,M,P,M,M,P,P,P,P,7792,447,,,Unkn,101,445,0,flags,0,1.0000,0.0000,0,16.503
25916,2078,1994-05-20,91.209,MAYB,P,P,M,P,M,M,P,P,P,P,7415,526,,,Unkn,117,526,0,flags,0,1.0000,0.0000,0,19.117
25917,2078,1994-05-20,91.21,MAYB,P,P,M,P,M,M,P,P,P,P,7025,588,,,Unkn,106,585,0,flags,0,1.0000,0.0000,0,17.320
25918,2078,1994-05-20,91.211,MAYB,P,P,M,P,M,M,P,P,P,P,7148,565,,,Unkn,110,566,0,flags,0,1.0000,0.0000,0,17.974
25919,2078,1994-05-20,91.212,MAYB,P,P,M,P,M,M,P,P,P,P,7140,545,,,Unkn,113,547,0,flags,0,1.0000,0.0000,0,18.464
25920,2078,1994-05-20,91.213,MAYB,P,P,M,P,M,M,P,P,P,P,7125,560,,,Unkn,109,561,0,flags,0,1.0000,0.0000,0,17.810
25921,2078,1994-05-21,91.214,MAYB,P,P,M,P,M,M,P,P,P,P,6957,591,,,Unkn,123,589,0,flags,0,1.0000,0.0000,0,20.098
25922,2078,1994-05-21,91.216,MAYB,P,P,M,P,M,M,P,P,P,P,7069,568,,,Unkn,113,568,0,flags,0,1.0000,0.0000,0,18.464
25923,2078,1994-05-21,91.217,MAYB,P,P,M,P,M,M,P,P,P,P,6997,536,,,Unkn,121,536,0,flags,0,1.0000,0.0000,0,19.771
25924,2078,1994-05-21,91.218,MAYB,P,P,M,P,M,M,P,P,P,P,6751,605,,,Unkn,120,606,0,flags,0,1.0000,0.0000,0,19.608
25925,2078,1994-05-21,91.218,MAYB,P,P,M,P,M,M,P,P,P,P,3952,370,,,Unkn,68,371,0,flags,0,1.0000,0.0000,0,11.111
25926,2078,1994-05-21,91.219,MAYB,P,P,M,P,M,M,P,P,P,P,6920,584,,,Unkn,131,583,0,flags,0,1.0000,0.0000,0,21.405
25927,2078,1994-05-21,91.218,MAYB,P,P,M,P,M,M,P,P,P,P,1438,151,,,Unkn,20,151,0,flags,0,1.0000,0.0000,0,3.268
25931,2078,1994-05-21,91.218,MAYB,P,P,M,P,M,M,P,P,P,P,6590,626,,,Unkn,131,624,0,flags,0,1.0000,0.0000,0,21.405
25932,2078,1994-05-21,91.216,MAYB,P,P,M,P,M,M,P,P,P,P,6398,664,,,Unkn,121,664,0,flags,0,1.0000,0.0000,0,19.771
25933,2078,1994-05-21,91.214,MAYB,P,P,M,P,M,M,P,P,P,P,6194,675,,,Unkn,120,675,0,flags,0,1.0000,0.0000,0,19.608
25934,2078,1994-05-21,91.212,MAYB,P,P,M,P,M,M,P,P,P,P,1808,170,,,Unkn,46,170,0,flags,0,1.0000,0.0000,0,7.516
25937,2079,1994-05-21,91.21,MAYB,P,P,M,P,M,M,P,P,P,P,7754,414,,,Unkn,77,413,0,flags,0,1.0000,0.0000,0,12.582
25938,2079,1994-05-21,91.211,MAYB,P,P,M,P,M,M,P,P,P,P,7387,422,,,Unkn,85,423,0,flags,0,1.0000,0.0000,0,13.889
25939,2079,1994-05-21,91.212,MAYB,P,P,M,P,M,M,P,P,P,P,7247,423,,,Unkn,82,424,0,flags,0,1.0000,0.0000,0,13.399
25940,2079,1994-05-21,91.216,MAYB,P,P,M,P,M,M,P,P,P,P,6776,499,,,Unkn,110,503,0,flags,0,1.0000,0.0000,0,17.974
25941,2079,1994-05-21,91.219,MAYB,P,P,M,P,M,M,P,P,P,P,6640,537,,,Unkn,98,537,0,flags,0,1.0000,0.0000,0,16.013
25942,2079,1994-05-21,91.219,MAYB,P,P,M,P,M,M,P,P,P,P,6633,520,,,Unkn,119,521,0,flags,0,1.0000,0.0000,0,19.444
25943,2079,1994-05-21,91.219,MAYB,P,P,M,P,M,M,P,P,P,P,6326,565,,,Unkn,105,575,0,flags,0,1.0000,0.0000,0,17.157
25944,2079,1994-05-21,91.218,MAYB,P,P,M,P,M,M,P,P,P,P,6409,552,,,Unkn,125,551,0,flags,0,1.0000,0.0000,0,20.425
25945,2079,1994-05-21,91.214,MAYB,P,P,M,P,M,M,P,P,P,P,6313,582,,,Unkn,109,580,0,flags,0,1.0000,0.0000,0,17.810
25946,2079,1994-05-21,91.215,MAYB,P,P,M,P,M,M,P,P,P,P,6410,571,,,Unkn,129,571,0,flags,0,1.0000,0.0000,0,21.078
25947,2079,1994-05-21,91.215,MAYB,P,P,M,P,M,M,P,P,P,P,6285,585,,,Unkn,133,586,0,flags,0,1.0000,0.0000,0,21.732
25948,2079,1994-05-21,91.214,MAYB,P,P,M,P,M,M,P,P,P,P,6055,615,,,Unkn,116,616,0,flags,0,1.0000,0.0000,0,18.954
25949,2079,1994-05-21,91.214,MAYB,P,P,M,P,M,M,P,P,P,P,6371,587,,,Unkn,109,585,0,flags,0,1.0000,0.0000,0,17.810
25950,2079,1994-05-21,91.213,MAYB,P,P,M,P,M,M,P,P,P,P,6051,593,,,Unkn,120,593,0,flags,0,1.0000,0.0000,0,19.608
25951,2079,1994-05-21,91.213,MAYB,P,P,M,P,M,M,P,P,P,P,6217,580,,,Unkn,104,580,0,flags,0,1.0000,0.0000,0,16.993
25952,2079,1994-05-21,91.213,MAYB,P,P,M,P,M,M,P,P,P,P,6033,609,,,Unkn,135,607,0,flags,0,1.0000,0.0000,0,22.059
25953,2079,1994-05-21,91.214,MAYB,P,P,M,P,M,M,P,P,P,P,5661,575,,,Unkn,142,577,0,flags,0,1.0000,0.0000,0,23.202
25960,2081,1994-05-22,91.219,MAYB,P,P,M,P,M,M,P,P,P,P,7671,412,,,Unkn,96,413,0,flags,0,1.0000,0.0000,0,15.686
25961,2081,1994-05-22,91.219,MAYB,P,P,M,P,M,M,P,P,P,P,7236,498,,,Unkn,94,498,0,flags,0,1.0000,0.0000,0,15.359
25962,2081,1994-05-22,91.22,MAYB,P,P,M,P,M,M,P,P,P,P,6789,537,,,Unkn,104,536,0,flags,0,1.0000,0.0000,0,16.993
25963,2081,1994-05-22,91.22,MAYB,P,P,M,P,M,M,P,P,P,P,6756,526,,,Unkn,109,527,0,flags,0,1.0000,0.0000,0,17.810
25964,2081,1994-05-22,91.22,MAYB,P,P,M,P,M,M,P,P,P,P,6634,546,,,Unkn,113,545,0,flags,0,1.0000,0.0000,0,18.464
25965,2081,1994-05-22,91.219,MAYB,P,P,M,P,M,M,P,P,P,P,6640,561,,,Unkn,132,561,0,flags,0,1.0000,0.0000,0,21.568
25966,2081,1994-05-22,91.218,MAYB,P,P,M,P,M,M,P,P,P,P,6456,582,,,Unkn,130,581,0,flags,0,1.0000,0.0000,0,21.242
25967,2081,1994-05-22,91.218,MAYB,P,P,M,P,M,M,P,P,P,P,6552,551,,,Unkn,129,554,0,flags,0,1.0000,0.0000,0,21.078
25968,2081,1994-05-22,91.217,MAYB,P,P,M,P,M,M,P,P,P,P,6578,580,,,Unkn,118,578,0,flags,0,1.0000,0.0000,0,19.281
25969,2081,1994-05-22,91.216,MAYB,P,P,M,P,M,M,P,P,P,P,6114,574,,,Unkn,110,574,0,flags,0,1.0000,0.0000,0,17.974
25970,2081,1994-05-22,91.215,MAYB,P,P,M,P,M,M,P,P,P,P,6390,577,,,Unkn,118,577,0,flags,0,1.0000,0.0000,0,19.281
25971,2081,1994-05-22,91.215,MAYB,P,P,M,P,M,M,P,P,P,P,6323,602,,,Unkn,124,603,0,flags,0,1.0000,0.0000,0,20.261
25972,2081,1994-05-22,91.215,MAYB,P,P,M,P,M,M,P,P,P,P,6139,626,,,Unkn,127,625,0,flags,0,1.0000,0.0000,0,20.751
25973,2081,1994-05-22,91.215,MAYB,P,P,M,P,M,M,P,P,P,P,6249,644,,,Unkn,136,644,0,flags,0,1.0000,0.0000,0,22.222
25974,2081,1994-05-22,91.216,MAYB,P,P,M,P,M,M,P,P,P,P,5953,661,,,Unkn,160,663,0,flags,0,1.0000,0.0000,0,26.143
25975,2081,1994-05-22,91.218,MAYB,P,P,M,P,M,M,P,P,P,P,6059,626,,,Unkn,165,626,0,flags,0,1.0000,0.0000,0,26.960
25976,2081,1994-05-22,91.22,MAYB,P,P,M,P,M,M,P,P,P,P,6029,602,,,Unkn,129,602,0,flags,0,1.0000,0.0000,0,21.078
25977,2081,1994-05-22,91.222,MAYB,P,P,M,P,M,M,P,P,P,P,5736,700,,,Unkn,132,700,0,flags,0,1.0000,0.0000,0,21.568
25978,2081,1994-05-22,91.225,MAYB,P,P,M,P,M,M,P,P,P,P,5780,690,,,Unkn,146,691,0,flags,0,1.0000,0.0000,0,23.856
25979,2081,1994-05-22,91.228,MAYB,P,P,M,P,M,M,P,P,P,P,1208,152,,,Unkn,23,152,0,flags,0,1.0000,0.0000,0,3.758
25982,2082,1994-05-23,91.218,MAYB,P,P,M,P,M,M,P,P,P,P,7956,347,,,Unkn,68,347,0,flags,0,1.0000,0.0000,0,11.111
25983,2082,1994-05-23,91.219,MAYB,P,P,M,P,M,M,P,P,P,P,7556,428,,,Unkn,82,426,0,flags,0,1.0000,0.0000,0,13.399
25984,2082,1994-05-23,91.219,MAYB,P,P,M,P,M,M,P,P,P,P,7389,445,,,Unkn,100,445,0,flags,0,1.0000,0.0000,0,16.340
25985,2082,1994-05-23,91.218,MAYB,P,P,M,P,M,M,P,P,P,P,7378,428,,,Unkn,86,428,0,flags,0,1.0000,0.0000,0,14.052
25986,2082,1994-05-23,91.219,MAYB,P,P,M,P,M,M,P,P,P,P,2482,179,,,Unkn,38,179,0,flags,0,1.0000,0.0000,0,6.209
25987,2082,1994-05-23,91.222,MAYB,P,P,M,P,M,M,P,P,P,P,6716,574,,,Unkn,115,575,0,flags,0,1.0000,0.0000,0,18.791
25988,2082,1994-05-23,91.222,MAYB,P,P,M,P,M,M,P,P,P,P,6704,530,,,Unkn,109,529,0,flags,0,1.0000,0.0000,0,17.810
25989,2082,1994-05-23,91.223,MAYB,P,P,M,P,M,M,P,P,P,P,6633,556,,,Unkn,109,556,0,flags,0,1.0000,0.0000,0,17.810
25990,2082,1994-05-23,91.223,MAYB,P,P,M,P,M,M,P,P,P,P,6477,575,,,Unkn,138,575,0,flags,0,1.0000,0.0000,0,22.549
25991,2082,1994-05-23,91.222,MAYB,P,P,M,P,M,M,P,P,P,P,6338,556,,,Unkn,104,556,0,flags,0,1.0000,0.0000,0,16.993
25992,2082,1994-05-23,91.221,MAYB,P,P,M,P,M,M,P,P,P,P,6403,591,,,Unkn,113,591,0,flags,0,1.0000,0.0000,0,18.464
25993,2082,1994-05-23,91.22,MAYB,P,P,M,P,M,M,P,P,P,P,6414,598,,,Unkn,110,599,0,flags,0,1.0000,0.0000,0,17.974
25994,2082,1994-05-23,91.218,MAYB,P,P,M,P,M,M,P,P,P,P,6496,571,,,Unkn,123,600,0,flags,0,1.0000,0.0000,0,20.098
25995,2082,1994-05-23,91.217,MAYB,P,P,M,P,M,M,P,P,P,P,6572,549,,,Unkn,116,548,0,flags,0,1.0000,0.0000,0,18.954
25996,2082,1994-05-23,91.216,MAYB,P,P,M,P,M,M,P,P,P,P,6487,593,,,Unkn,138,594,0,flags,0,1.0000,0.0000,0,22.549
25997,2082,1994-05-23,91.215,MAYB,P,P,M,P,M,M,P,P,P,P,6291,575,,,Unkn,119,575,0,flags,0,1.0000,0.0000,0,19.444
25998,2082,1994-05-23,91.213,MAYB,P,P,M,P,M,M,P,P,P,P,5914,554,,,Unkn,134,554,0,flags,0,1.0000,0.0000,0,21.895
25999,2082,1994-05-23,91.211,MAYB,P,P,M,P,M,M,P,P,P,P,6571,585,,,Unkn,136,586,0,flags,0,1.0000,0.0000,0,22.222
26000,2082,1994-05-23,91.206,MAYB,P,P,M,P,M,M,P,P,P,P,6343,586,,,Unkn,132,586,0,flags,0,1.0000,0.0000,0,21.568
26001,2082,1994-05-23,91.202,MAYB,P,P,M,P,M,M,P,P,P,P,4362,429,,,Unkn,105,429,0,flags,0,1.0000,0.0000,0,17.157
26002,2082,1994-05-23,91.204,MAYB,P,P,M,P,M,M,P,P,P,P,4494,454,,,Unkn,96,454,0,flags,0,1.0000,0.0000,0,15.686
26003,2082,1994-05-23,91.206,MAYB,P,P,M,P,M,M,P,P,P,P,6248,410,,,Unkn,85,411,0,flags,0,1.0000,0.0000,0,13.889
26004,2082,1994-05-23,91.21,MAYB,P,P,M,P,M,M,P,P,P,P,6410,395,,,Unkn,76,394,0,flags,0,1.0000,0.0000,0,12.418
26005,2082,1994-05-23,91.213,MAYB,P,P,M,P,M,M,P,P,P,P,5972,501,,,Unkn,113,501,0,flags,0,1.0000,0.0000,0,18.464
26006,2082,1994-05-23,91.215,MAYB,P,P,M,P,M,M,P,P,P,P,1892,164,,,Unkn,32,164,0,flags,0,1.0000,0.0000,0,5.229
26010,2084,1994-05-24,91.216,MAYB,P,P,M,P,M,M,P,P,P,P,6563,542,,,Unkn,138,541,0,flags,0,1.0000,0.0000,0,22.549
26011,2084,1994-05-24,91.214,MAYB,P,P,M,P,M,M,P,P,P,P,6440,537,,,Unkn,115,536,0,flags,0,1.0000,0.0000,0,18.791
26012,2084,1994-05-24,91.213,MAYB,P,P,M,P,M,M,P,P,P,P,2440,211,,,Unkn,52,211,0,flags,0,1.0000,0.0000,0,8.497
26013,2084,1994-05-24,91.212,MAYB,P,P,M,P,M,M,P,P,P,P,6336,547,,,Unkn,111,546,0,flags,0,1.0000,0.0000,0,18.137
26014,2084,1994-05-24,91.211,MAYB,P,P,M,P,M,M,P,P,P,P,4914,456,,,Unkn,85,454,0,flags,0,1.0000,0.0000,0,13.889
26015,2084,1994-05-24,91.21,MAYB,P,P,M,P,M,M,P,P,P,P,1062,92,,,Unkn,12,92,0,flags,0,1.0000,0.0000,0,1.961
26037,2087,1994-05-25,91.233,MAYB,P,P,M,P,M,M,P,P,P,P,7983,451,,,Unkn,92,451,0,flags,0,1.0000,0.0000,0,15.033
26038,2087,1994-05-25,91.233,MAYB,P,P,M,P,M,M,P,P,P,P,7437,567,,,Unkn,107,567,0,flags,0,1.0000,0.0000,0,17.483
26039,2087,1994-05-25,91.233,MAYB,P,P,M,P,M,M,P,P,P,P,7826,506,,,Unkn,119,506,0,flags,0,1.0000,0.0000,0,19.444
26040,2087,1994-05-25,91.214,MAYB,P,P,M,P,M,M,P,P,P,P,7356,525,,,Unkn,100,525,0,flags,0,1.0000,0.0000,0,16.340
26041,2087,1994-05-25,91.212,MAYB,P,P,M,P,M,M,P,P,P,P,6731,617,,,Unkn,130,616,0,flags,0,1.0000,0.0000,0,21.242
26042,2087,1994-05-25,91.211,MAYB,P,P,M,P,M,M,P,P,P,P,6720,614,,,Unkn,85,614,0,flags,0,1.0000,0.0000,0,13.889
26046,2087,1994-05-25,91.203,MAYB,P,P,M,P,M,M,P,P,P,P,7036,555,,,Unkn,138,554,0,flags,0,1.0000,0.0000,0,22.549
26047,2087,1994-05-25,91.203,MAYB,P,P,M,P,M,M,P,P,P,P,6953,615,,,Unkn,118,615,0,flags,0,1.0000,0.0000,0,19.281
26048,2087,1994-05-25,91.208,MAYB,P,P,M,P,M,M,P,P,P,P,6577,634,,,Unkn,135,634,0,flags,0,1.0000,0.0000,0,22.059
26049,2087,1994-05-25,91.208,MAYB,P,P,M,P,M,M,P,P,P,P,473,48,,,Unkn,9,48,0,flags,0,1.0000,0.0000,0,1.471
26059,2090,1994-05-26,91.208,MAYB,P,P,M,P,M,M,P,P,P,P,8962,414,,,Unkn,76,413,0,flags,0,1.0000,0.0000,0,12.418
26060,2090,1994-05-26,91.208,MAYB,P,P,M,P,M,M,P,P,P,P,8557,433,,,Unkn,107,435,0,flags,0,1.0000,0.0000,0,17.483
26061,2090,1994-05-26,91.208,MAYB,P,P,M,P,M,M,P,P,P,P,8647,430,,,Unkn,89,429,0,flags,0,1.0000,0.0000,0,14.542
26062,2090,1994-05-26,91.208,MAYB,P,P,M,P,M,M,P,P,P,P,8424,460,,,Unkn,82,460,0,flags,0,1.0000,0.0000,0,13.399
26063,2090,1994-05-26,91.208,MAYB,P,P,M,P,M,M,P,P,P,P,7269,529,,,Unkn,94,529,0,flags,0,1.0000,0.0000,0,15.359
26064,2090,1994-05-26,91.208,MAYB,P,P,M,P,M,M,P,P,P,P,3204,230,,,Unkn,33,232,0,flags,0,1.0000,0.0000,0,5.392
26074,2091,1994-05-26,91.199,MAYB,P,P,M,P,M,M,P,P,P,P,8506,486,,,Unkn,83,487,0,flags,0,1.0000,0.0000,0,13.562
26075,2091,1994-05-26,91.199,MAYB,P,P,M,P,M,M,P,P,P,P,8171,507,,,Unkn,108,506,0,flags,0,1.0000,0.0000,0,17.647
26076,2091,1994-05-26,91.2,MAYB,P,P,M,P,M,M,P,P,P,P,7722,576,,,Unkn,97,576,0,flags,0,1.0000,0.0000,0,15.849
26077,2091,1994-05-26,91.201,MAYB,P,P,M,P,M,M,P,P,P,P,7603,562,,,Unkn,119,563,0,flags,0,1.0000,0.0000,0,19.444
26078,2091,1994-05-26,91.202,MAYB,P,P,M,P,M,M,P,P,P,P,7597,588,,,Unkn,115,588,0,flags,0,1.0000,0.0000,0,18.791
26079,2091,1994-05-26,91.204,MAYB,P,P,M,P,M,M,P,P,P,P,6835,511,,,Unkn,113,511,0,flags,0,1.0000,0.0000,0,18.464
26082,2091,1994-05-26,91.214,MAYB,P,P,M,P,M,M,P,P,P,P,7114,540,,,Unkn,132,587,0,flags,0,1.0000,0.0000,0,21.568
26083,2091,1994-05-26,91.216,MAYB,P,P,M,P,M,M,P,P,P,P,6944,601,,,Unkn,125,601,0,flags,0,1.0000,0.0000,0,20.425
26084,2091,1994-05-26,91.218,MAYB,P,P,M,P,M,M,P,P,P,P,6968,534,,,Unkn,113,665,0,flags,0,1.0000,0.0000,0,18.464
26085,2091,1994-05-26,91.221,MAYB,P,P,M,P,M,M,P,P,P,P,7245,599,,,Unkn,124,600,0,flags,0,1.0000,0.0000,0,20.261
26086,2091,1994-05-26,91.222,MAYB,P,P,M,P,M,M,P,P,P,P,6877,623,,,Unkn,122,623,0,flags,0,1.0000,0.0000,0,19.934
26087,2091,1994-05-26,91.223,MAYB,P,P,M,P,M,M,P,P,P,P,7067,597,,,Unkn,136,598,0,flags,0,1.0000,0.0000,0,22.222
26088,2091,1994-05-26,91.224,MAYB,P,P,M,P,M,M,P,P,P,P,7088,497,,,Unkn,122,594,0,flags,0,1.0000,0.0000,0,19.934
26089,2091,1994-05-26,91.223,MAYB,P,P,M,P,M,M,P,P,P,P,7074,575,,,Unkn,113,575,0,flags,0,1.0000,0.0000,0,18.464
26090,2091,1994-05-27,91.222,MAYB,P,P,M,P,M,M,P,P,P,P,4025,369,,,Unkn,74,370,0,flags,0,1.0000,0.0000,0,12.091
26092,2092,1994-05-27,91.22,MAYB,P,P,M,P,M,M,P,P,P,P,8895,320,,,Unkn,92,319,0,flags,0,1.0000,0.0000,0,15.033
26093,2092,1994-05-27,91.222,MAYB,P,P,M,P,M,M,P,P,P,P,8096,501,,,Unkn,116,501,0,flags,0,1.0000,0.0000,0,18.954
26094,2092,1994-05-27,91.223,MAYB,P,P,M,P,M,M,P,P,P,P,7465,563,,,Unkn,108,563,0,flags,0,1.0000,0.0000,0,17.647
26095,2092,1994-05-27,91.225,MAYB,P,P,M,P,M,M,P,P,P,P,7540,554,,,Unkn,137,554,0,flags,0,1.0000,0.0000,0,22.385
26096,2092,1994-05-27,91.226,MAYB,P,P,M,P,M,M,P,P,P,P,7306,591,,,Unkn,117,591,0,flags,0,1.0000,0.0000,0,19.117
26097,2092,1994-05-27,91.144,MAYB,P,P,M,P,D,M,P,P,P,P,7106,620,,,Unkn,90,616,0,flags,0,1.0000,0.0000,0,14.706
26099,2092,1994-05-27,91.226,MAYB,P,P,M,P,M,M,P,P,P,P,6943,645,,,Unkn,131,645,0,flags,0,1.0000,0.0000,0,21.405
26100,2092,1994-05-27,91.226,MAYB,P,P,M,P,M,M,P,P,P,P,7008,623,,,Unkn,111,623,0,flags,0,1.0000,0.0000,0,18.137
26101,2092,1994-05-27,91.225,MAYB,P,P,M,P,M,M,P,P,P,P,6864,607,,,Unkn,111,606,0,flags,0,1.0000,0.0000,0,18.137
26102,2092,1994-05-27,91.223,MAYB,P,P,M,P,M,M,P,P,P,P,7003,606,,,Unkn,124,604,0,flags,0,1.0000,0.0000,0,20.261
26103,2092,1994-05-27,91.22,MAYB,P,P,M,P,M,M,P,P,P,P,7116,581,,,Unkn,102,579,0,flags,0,1.0000,0.0000,0,16.666
26104,2092,1994-05-27,91.217,MAYB,P,P,M,P,M,M,P,P,P,P,7046,588,,,Unkn,129,587,0,flags,0,1.0000,0.0000,0,21.078
26132,2098,1994-05-28,91.218,MAYB,P,P,M,P,M,M,P,P,P,P,4636,350,,,Unkn,58,349,0,flags,0,1.0000,0.0000,0,9.477
